month,gold,gold_month_end,m2,cpi,real_gold,fair_money,fair_time,z_full_money,z_full_real,z_full_time,z_rt_money,z_rt_real,z_rt_time,pct_rt_ratio,pct_rt_mcap,pct_rt_money,pct_rt_real,pct_rt_time,fwd_3y,fwd_5y,fwd_10y
2015-04,1197.91,1180.25,11953.4,236.599,1690.81205,1186.05659,1203.665225,0.025562,0.701388,-0.011417,0.280254,1.167278,0.294262,0.307252,0.719466,0.618321,0.841603,0.589695,0.03671,0.070356,0.103504
2015-05,1199.052632,1191.4,11981.9,237.805,1683.841906,1188.499117,1208.837165,0.022724,0.693352,-0.019359,0.276185,1.155333,0.285831,0.306667,0.718095,0.615238,0.838095,0.586667,0.028107,0.074373,0.105801
2015-06,1181.504545,1171.0,12020.9,238.638,1653.407278,1191.840241,1214.031327,-0.022388,0.657867,-0.06469,0.232681,1.11162,0.24257,0.292776,0.703422,0.595057,0.830798,0.568441,0.027469,0.079527,0.109908
2015-07,1130.036957,1098.4,12063.5,238.654,1581.277086,1195.488092,1219.247808,-0.144728,0.571089,-0.180993,0.117048,1.008603,0.133289,0.275142,0.664137,0.54649,0.821632,0.537002,0.031029,0.102812,0.114406
2015-08,1117.475,1135.0,12110.1,238.316,1565.916729,1199.476456,1224.486703,-0.182023,0.552099,-0.217833,0.081917,0.984642,0.098908,0.270833,0.657197,0.534091,0.820076,0.524621,0.024388,0.119908,0.116474
2015-09,1124.531818,1114.0,12172.7,237.945,1578.262413,1204.830929,1229.748109,-0.177291,0.567377,-0.213052,0.086671,1.00054,0.103667,0.272212,0.659735,0.536862,0.820416,0.52552,0.021454,0.113182,0.125415
2015-10,1159.245455,1142.35,12228.4,237.838,1627.714402,1209.592063,1235.032122,-0.10928,0.627398,-0.150846,0.150815,1.06829,0.162177,0.283019,0.675472,0.556604,0.828302,0.54717,0.015891,0.103896,0.133347
2015-11,1085.702381,1061.9,12322.7,237.336,1527.675875,1217.645933,1240.33884,-0.294812,0.504,-0.31718,-0.023565,0.922958,0.006118,0.239171,0.615819,0.500942,0.811676,0.497175,0.039909,0.114098,0.141633
2015-12,1068.252632,1060.0,12393.6,236.525,1508.276515,1223.695755,1245.66836,-0.3492,0.479137,-0.365988,-0.073754,0.892487,-0.038785,0.231203,0.603383,0.477444,0.806391,0.479323,0.053185,0.116808,0.14914
2016-01,1097.375,1111.8,12522.2,236.916,1546.837596,1234.657061,1251.020779,-0.302986,0.52825,-0.312134,-0.028061,0.948013,0.012988,0.24015,0.613508,0.497186,0.814259,0.499062,0.055862,0.112134,0.157666
2016-02,1199.911905,1234.9,12604.4,237.111,1689.980559,1241.655399,1256.396198,-0.087903,0.700431,-0.10957,0.176191,1.146141,0.204266,0.28839,0.687266,0.571161,0.842697,0.56367,0.032322,0.085471,0.153855
2016-03,1246.338095,1237.0,12662.2,238.132,1747.841951,1246.572651,1261.794713,-0.000484,0.765925,-0.029359,0.258393,1.219582,0.279324,0.304673,0.719626,0.614953,0.863551,0.588785,0.014384,0.066324,0.145828
2016-04,1242.261905,1285.65,12741.9,239.261,1733.905014,1253.348006,1267.216425,-0.022837,0.75035,-0.047375,0.236607,1.198714,0.261449,0.298507,0.710821,0.602612,0.854478,0.580224,0.011718,0.072365,0.142901
2016-05,1259.3975,1212.1,12800.7,240.229,1750.739144,1258.342938,1272.661433,0.002153,0.769147,-0.024956,0.259484,1.217763,0.281786,0.3054,0.722533,0.616387,0.86406,0.592179,0.006456,0.080321,0.137998
2016-06,1276.404545,1320.75,12849.3,241.018,1768.572682,1262.469045,1278.129837,0.028218,0.788863,-0.003218,0.283125,1.237775,0.301361,0.314126,0.737918,0.630112,0.869888,0.604089,0.021131,0.075249,0.12751
2016-07,1337.32619,1342.0,12907.3,240.628,1855.988314,1267.390426,1283.621738,0.138065,0.882721,0.09763,0.38616,1.343392,0.395492,0.363636,0.781076,0.664193,0.894249,0.647495,0.018512,0.062059,
2016-08,1341.088636,1309.25,12986.7,240.849,1859.502146,1274.122751,1289.137237,0.131669,0.886401,0.094109,0.378572,1.344158,0.390458,0.357407,0.77963,0.662963,0.896296,0.644444,0.037756,0.058732,
2016-09,1326.029545,1322.5,13052.7,241.428,1834.212348,1279.714626,1294.676435,0.091385,0.85976,0.056997,0.338691,1.309928,0.353697,0.343808,0.761553,0.648799,0.883549,0.626617,0.044561,0.060325,
2016-10,1266.569048,1272.0,13124.5,241.729,1749.782883,1285.793539,1300.239434,-0.038722,0.768084,-0.062496,0.213736,1.200853,0.239193,0.291513,0.702952,0.579336,0.856089,0.568266,0.05678,0.070051,
2016-11,1235.979545,1178.1,13214.2,241.353,1710.183181,1293.381591,1305.826336,-0.11669,0.72355,-0.130944,0.139253,1.146754,0.173693,0.276243,0.67035,0.548803,0.837937,0.54512,0.059507,0.080496,
2016-12,1151.402778,1145.9,13240.6,241.432,1592.635858,1295.613527,1311.437244,-0.303323,0.585014,-0.309999,-0.039028,0.984356,0.003676,0.229779,0.613971,0.485294,0.810662,0.490809,0.086319,0.091849,
2017-01,1192.616667,1212.8,13318.9,242.839,1640.085493,1302.229689,1317.072261,-0.226016,0.642129,-0.23644,0.035782,1.048548,0.074355,0.249541,0.638532,0.511927,0.814679,0.510092,0.093798,0.087826,
2017-02,1234.3575,1255.6,13395.2,243.603,1692.163708,1308.671764,1322.731491,-0.150275,0.702943,-0.164711,0.108675,1.116743,0.142907,0.271062,0.663004,0.542125,0.831502,0.538462,0.089676,0.085029,
2017-03,1231.093478,1244.85,13464.6,243.801,1686.31847,1314.526928,1328.415037,-0.168556,0.696211,-0.181231,0.091322,1.106683,0.127168,0.26691,0.659963,0.531993,0.824497,0.526508,0.089459,0.096104,
2017-04,1265.627778,1266.45,13520.3,244.524,1728.496702,1319.223274,1334.123005,-0.106609,0.744272,-0.125545,0.15058,1.159884,0.180234,0.282847,0.680657,0.554745,0.844891,0.55292,0.099647,0.088493,
2017-05,1245.004762,1266.2,13567.4,244.733,1698.87931,1323.192457,1339.855499,-0.156562,0.710648,-0.174892,0.102388,1.118633,0.132957,0.26776,0.663024,0.537341,0.832423,0.530055,0.112964,0.082232,
2017-06,1260.256818,1242.25,13577.0,244.955,1718.133065,1324.001231,1345.612624,-0.126834,0.732573,-0.156101,0.130332,1.141625,0.150904,0.28,0.674545,0.547273,0.838182,0.54,0.111854,0.077903,
2017-07,1236.221429,1267.55,13638.5,244.786,1686.528717,1329.180602,1351.394487,-0.186367,0.696454,-0.212182,0.073154,1.097604,0.097303,0.255898,0.649728,0.524501,0.820327,0.515426,0.142442,0.070309,
2017-08,1282.315909,1311.75,13695.0,245.519,1744.190724,1333.936084,1357.201194,-0.101447,0.761856,-0.135195,0.154784,1.17079,0.171095,0.288043,0.690217,0.557971,0.853261,0.548913,0.15359,0.066061,
2017-09,1314.978571,1283.1,13743.0,246.819,1779.197403,1337.974041,1363.032851,-0.044562,0.800516,-0.085494,0.208975,1.212807,0.218393,0.298373,0.717902,0.584087,0.869801,0.566004,0.134909,0.050585,
2017-10,1279.513636,1270.15,13801.5,246.663,1732.307391,1342.892708,1368.889565,-0.124271,0.748556,-0.160832,0.131737,1.150286,0.145793,0.279783,0.6787,0.548736,0.84296,0.537906,0.140925,0.05401,
2017-11,1282.284091,1280.2,13849.1,246.669,1736.016024,1346.89281,1374.771445,-0.126357,0.752717,-0.165893,0.129443,1.15267,0.140892,0.277477,0.679279,0.547748,0.845045,0.535135,0.132699,0.061289,
2017-12,1261.255882,1291.0,13887.3,246.524,1708.551396,1350.101623,1380.678598,-0.174976,0.721693,-0.215492,0.082263,1.114551,0.093324,0.255396,0.654676,0.523381,0.827338,0.510791,0.137421,0.073338,
2018-01,1331.665909,1345.05,13902.4,247.867,1794.157728,1351.369697,1386.611133,-0.037755,0.816806,-0.096309,0.214157,1.221734,0.207948,0.303411,0.7307,0.59246,0.876122,0.56553,0.119219,0.073517,
2018-02,1331.525,1317.85,13949.8,248.991,1785.869517,1355.349055,1392.569159,-0.045585,0.807798,-0.106774,0.205823,1.208653,0.19745,0.301075,0.722222,0.586022,0.870968,0.560932,0.107381,0.068507,
2018-03,1324.657143,1323.85,14014.5,249.554,1772.650016,1360.777826,1398.552786,-0.069153,0.793343,-0.129305,0.18252,1.189384,0.175413,0.29517,0.711986,0.572451,0.864043,0.556351,0.090584,0.076242,
2018-04,1334.74,1313.2,14034.8,250.546,1779.070879,1362.480431,1404.562124,-0.052875,0.800377,-0.121456,0.197375,1.194904,0.182719,0.3,0.721429,0.580357,0.866071,0.557143,0.096924,0.084288,
2018-05,1303.02619,1305.35,14091.0,251.588,1729.60635,1367.1923,1410.597282,-0.123562,0.745521,-0.188949,0.128432,1.129309,0.117446,0.276292,0.688057,0.54902,0.834225,0.518717,0.124583,0.088402,
2018-06,1281.566667,1250.45,14133.2,251.989,1698.414421,1370.728711,1416.658373,-0.172887,0.710116,-0.238718,0.080366,1.086352,0.069604,0.252669,0.656584,0.521352,0.814947,0.5,0.127018,0.086781,
2018-07,1238.525,1220.95,14170.0,252.006,1641.262116,1373.811423,1422.745507,-0.266474,0.643524,-0.330305,-0.010397,1.007736,-0.01832,0.22913,0.619893,0.483126,0.790409,0.468917,0.134206,0.094901,
2018-08,1201.245455,1202.45,14221.3,252.146,1590.976347,1378.106972,1428.858796,-0.353058,0.582986,-0.413317,-0.093775,0.936351,-0.097498,0.216312,0.590426,0.441489,0.781915,0.427305,0.140911,0.098336,
2018-09,1198.4725,1187.25,14243.9,252.439,1585.461392,1379.998689,1434.998353,-0.362524,0.57623,-0.429035,-0.102191,0.927029,-0.11123,0.215929,0.584071,0.437168,0.776991,0.414159,0.140356,0.098492,
2018-10,1215.393478,1214.95,14257.6,252.885,1605.01051,1381.145239,1441.164291,-0.328621,0.600072,-0.405852,-0.068529,0.952924,-0.087266,0.219081,0.609541,0.461131,0.784452,0.436396,0.134954,0.094968,
2018-11,1220.945455,1217.55,14288.4,252.038,1617.76072,1383.722336,1447.356722,-0.321697,0.615465,-0.405209,-0.061091,0.969023,-0.085247,0.220459,0.613757,0.467372,0.786596,0.43739,0.142379,0.10211,
2018-12,1247.923529,1279.0,14392.0,251.233,1658.805008,1392.385216,1453.575762,-0.281561,0.664208,-0.363363,-0.020629,1.023413,-0.043318,0.227113,0.621479,0.482394,0.795775,0.461268,0.12707,0.102126,
2019-01,1291.745455,1323.25,14460.2,251.712,1713.787893,1398.083365,1459.821524,-0.203344,0.727646,-0.291365,0.056366,1.094485,0.027629,0.249561,0.655536,0.511424,0.826011,0.490334,0.120402,0.095057,
2019-02,1320.065,1319.15,14506.6,252.776,1743.988143,1401.958019,1466.094122,-0.154713,0.76163,-0.249921,0.103923,1.131417,0.068548,0.266667,0.685965,0.538596,0.847368,0.503509,0.120342,0.089157,
2019-03,1300.897619,1295.4,14559.5,254.202,1709.024168,1406.373402,1472.393673,-0.200393,0.722231,-0.294974,0.059287,1.083909,0.025223,0.250438,0.656743,0.513135,0.819615,0.485114,0.144026,0.106527,
2019-04,1286.445,1282.3,14594.0,255.548,1681.135758,1409.251823,1478.720292,-0.234365,0.690223,-0.331798,0.026116,1.045084,-0.009874,0.23951,0.641608,0.5,0.797203,0.475524,0.145551,0.126672,
2019-05,1283.947619,1295.55,14703.2,256.092,1674.307965,1418.356557,1485.074095,-0.255914,0.682305,-0.34664,0.005988,1.034083,-0.023395,0.233857,0.633508,0.493892,0.794066,0.467714,0.129125,0.128712,
2019-06,1359.0425,1409.0,14798.8,256.143,1771.881179,1426.319813,1491.455199,-0.124197,0.792499,-0.221458,0.135763,1.158755,0.099545,0.28223,0.705575,0.559233,0.864111,0.520906,0.105032,0.113494,
2019-07,1412.978261,1427.55,14882.7,256.571,1839.128024,1433.302718,1497.863722,-0.03671,0.864967,-0.138966,0.221473,1.239535,0.180221,0.316522,0.756522,0.612174,0.892174,0.566957,0.071114,0.111335,
2019-08,1498.797619,1528.4,14974.4,256.558,1950.929078,1440.928682,1504.299782,0.101213,0.979776,-0.008728,0.356234,1.368372,0.307042,0.362847,0.810764,0.670139,0.920139,0.625,0.056139,0.104891,
2019-09,1511.314286,1485.3,15047.2,256.759,1965.681547,1446.978356,1510.763495,0.111821,0.994432,0.000868,0.365274,1.381745,0.315384,0.369151,0.812825,0.679376,0.920277,0.632582,0.03651,0.111779,
2019-10,1494.8,1510.95,15185.6,257.346,1939.767665,1458.468418,1517.254983,0.063248,0.968614,-0.035516,0.316797,1.348745,0.278752,0.346021,0.795848,0.655709,0.915225,0.614187,0.036483,0.124699,
2019-11,1470.016667,1460.15,15301.3,257.208,1908.630392,1468.062972,1523.774363,0.003418,0.937132,-0.085553,0.257283,1.309477,0.228967,0.324698,0.770294,0.637306,0.908463,0.585492,0.05506,0.125141,
2019-12,1476.044444,1514.75,15351.5,256.974,1918.201819,1472.222789,1530.321755,0.006664,0.946864,-0.086019,0.259458,1.317536,0.227966,0.327586,0.774138,0.637931,0.908621,0.586207,0.067732,0.123659,
2020-01,1560.672727,1584.2,15425.0,257.971,2020.342514,1478.31002,1536.897281,0.139364,1.047792,0.036567,0.389162,1.429636,0.347498,0.3821,0.817556,0.69191,0.922547,0.650602,0.06752,0.116661,
2020-02,1597.1025,1609.85,15492.8,258.678,2061.851314,1483.921679,1543.501061,0.188936,1.087357,0.081316,0.436304,1.470997,0.390071,0.400344,0.829897,0.706186,0.927835,0.67354,0.051077,0.126302,
2020-03,1591.927273,1608.95,16034.4,258.115,2059.652855,1528.630128,1550.133216,0.104292,1.085282,0.063372,0.35504,1.46465,0.370912,0.353345,0.80789,0.672384,0.926244,0.662093,0.063107,0.133844,
2020-04,1682.93,1702.75,17064.0,256.389,2192.051295,1613.063054,1556.793868,0.108991,1.206484,0.185576,0.365868,1.598491,0.489411,0.347603,0.80137,0.679795,0.943493,0.705479,0.059298,0.137679,
2020-05,1716.381579,1728.7,17931.9,256.394,2235.579074,1683.696995,1563.48314,0.049421,1.244737,0.222245,0.311393,1.637041,0.523211,0.319658,0.769231,0.652991,0.945299,0.728205,0.050579,0.138148,
2020-06,1732.218182,1768.1,18180.0,257.797,2243.9273,1703.802192,1570.201154,0.042517,1.251988,0.233909,0.304337,1.640125,0.532237,0.3157,0.762799,0.648464,0.945392,0.732082,0.039001,0.141144,
2020-07,1843.313043,1964.9,18331.4,259.101,2375.822855,1716.052773,1576.948035,0.183885,1.363105,0.371765,0.442929,1.76059,0.665239,0.376491,0.819421,0.712095,0.962521,0.76661,0.018732,0.126122,
2020-08,1968.565,1957.35,18413.3,259.918,2529.283154,1722.673993,1583.723905,0.342969,1.484875,0.518145,0.597594,1.891717,0.805704,0.452381,0.852041,0.765306,0.984694,0.80102,-0.008288,0.113051,
2020-09,1922.213636,1886.9,18605.0,260.28,2466.29433,1738.156381,1590.528891,0.258723,1.435812,0.451175,0.511583,1.829227,0.735421,0.409168,0.837012,0.73854,0.976231,0.787776,-0.000912,0.137782,
2020-10,1900.275,1881.85,18759.9,260.388,2437.134725,1750.650803,1597.363116,0.210806,1.412674,0.41362,0.46177,1.796535,0.69455,0.389831,0.820339,0.715254,0.967797,0.774576,0.002234,0.163585,
2020-11,1863.492857,1762.55,19002.4,260.229,2391.421274,1770.18301,1604.226707,0.132044,1.375836,0.356848,0.382302,1.748838,0.635032,0.340102,0.80203,0.686971,0.957699,0.756345,0.021325,0.169848,
2020-12,1855.955263,1887.6,19119.4,260.474,2379.50802,1779.594643,1611.119789,0.107995,1.36612,0.336981,0.356665,1.731985,0.61224,0.334459,0.790541,0.672297,0.956081,0.753378,0.03021,0.182408,
2021-01,1866.985,1863.8,19375.3,261.582,2383.510237,1800.152331,1618.04249,0.093702,1.36939,0.340882,0.341714,1.729812,0.613015,0.32715,0.782462,0.667791,0.956155,0.753794,0.028978,0.205061,
2021-02,1808.175,1742.85,19641.4,263.014,2295.861276,1821.490278,1624.994936,-0.018859,1.296501,0.254429,0.229414,1.642671,0.524678,0.277778,0.725589,0.612795,0.93771,0.728956,0.038171,0.226548,
2021-03,1718.228261,1691.05,19874.5,264.877,2166.310265,1840.149705,1631.977256,-0.176213,1.183504,0.122676,0.073091,1.51154,0.392138,0.215126,0.635294,0.515966,0.92437,0.663866,0.078924,0.23126,
2021-04,1761.6775,1767.65,20174.1,267.054,2202.984132,1864.088729,1638.989578,-0.145246,1.216163,0.171948,0.105165,1.543785,0.439167,0.22651,0.652685,0.540268,0.927852,0.67953,0.098543,0.218076,
2021-05,1853.223684,1899.95,20457.2,269.195,2299.031393,1886.664909,1646.03203,-0.04597,1.299185,0.282407,0.20482,1.631807,0.546399,0.256281,0.715243,0.592965,0.938023,0.737018,0.082709,0.198754,
2021-06,1834.565909,1763.15,20472.1,271.696,2254.935496,1887.851946,1653.104743,-0.073597,1.261509,0.248091,0.176018,1.584959,0.509825,0.249164,0.697324,0.578595,0.931438,0.712375,0.082379,0.182312,
2021-07,1807.093182,1825.75,20629.1,273.003,2210.533885,1900.352524,1660.207846,-0.129345,1.222819,0.201938,0.120212,1.537372,0.461748,0.230384,0.664441,0.542571,0.924875,0.689482,0.098483,,
2021-08,1783.969048,1814.85,20843.2,273.567,2177.748162,1917.37865,1667.341469,-0.185377,1.193749,0.161047,0.064774,1.500826,0.419153,0.21,0.626667,0.511667,0.918333,0.67,0.114253,,
2021-09,1777.252273,1742.8,20984.5,274.31,2163.672309,1928.602367,1674.505745,-0.210076,1.181133,0.141849,0.040498,1.482791,0.398294,0.206323,0.615641,0.497504,0.915141,0.663894,0.130401,,
2021-10,1776.854762,1769.15,21163.3,276.589,2145.364427,1942.790049,1681.700804,-0.229491,1.164602,0.131103,0.021847,1.460552,0.385931,0.200997,0.604651,0.488372,0.913621,0.656146,0.148253,,
2021-11,1820.234091,1804.4,21340.1,277.948,2186.994744,1956.802997,1688.926779,-0.185965,1.201991,0.178344,0.066178,1.498126,0.431191,0.210614,0.630182,0.514096,0.91874,0.678275,0.13347,,
2021-12,1786.652632,1805.85,21502.0,278.802,2140.071519,1969.621131,1696.183803,-0.250613,1.159796,0.123775,0.001975,1.447477,0.375078,0.198675,0.597682,0.471854,0.910596,0.647351,0.139578,,
2022-01,1816.765,1795.25,21646.4,281.148,2157.981936,1981.042653,1703.472009,-0.222514,1.17601,0.153374,0.03088,1.461685,0.402931,0.201653,0.606612,0.495868,0.912397,0.666116,0.142546,,
2022-02,1856.295,1909.85,21724.7,283.716,2184.978739,1987.231562,1710.791531,-0.175202,1.200197,0.194434,0.078492,1.48459,0.442029,0.214521,0.641914,0.526403,0.917492,0.683168,0.159632,,
2022-03,1947.828261,1942.15,21787.2,287.504,2262.511629,1992.169444,1718.142504,-0.057859,1.268034,0.298872,0.195944,1.55541,0.543973,0.257002,0.719934,0.598023,0.934102,0.739703,0.152692,,
2022-04,1933.9,1911.3,21767.6,289.109,2233.862567,1990.621132,1725.525063,-0.074307,1.243242,0.271565,0.17802,1.523769,0.514148,0.248355,0.705592,0.583882,0.925987,0.720395,0.183705,,
2022-05,1848.302381,1838.7,21717.4,292.296,2111.709626,1986.654691,1732.939343,-0.185548,1.133841,0.153516,0.064852,1.399319,0.394073,0.210181,0.640394,0.513957,0.89491,0.661741,0.210444,,
2022-06,1833.825,1817.0,21646.7,296.311,2066.779588,1981.066371,1740.385481,-0.19852,1.092002,0.124572,0.051006,1.349931,0.363507,0.209836,0.632787,0.503279,0.888525,0.639344,0.222688,,
2022-07,1736.371429,1753.4,21649.2,296.276,1957.177467,1981.26402,1747.863614,-0.33914,0.985997,-0.015713,-0.090786,1.230284,0.221965,0.180033,0.567921,0.425532,0.873977,0.571195,0.243449,,
2022-08,1765.654545,1715.9,21641.9,296.171,1990.889948,1980.686876,1755.37388,-0.295403,1.019223,0.01391,-0.046201,1.26428,0.25088,0.186275,0.581699,0.446078,0.877451,0.581699,0.239577,,
2022-09,1682.966667,1671.75,21541.3,296.808,1893.581319,1972.730651,1762.916415,-0.408345,0.921732,-0.110552,-0.160285,1.154475,0.12559,0.176183,0.533442,0.378467,0.856444,0.533442,0.296206,,
2022-10,1664.445238,1639.0,21464.1,298.012,1865.175953,1966.62165,1770.491359,-0.428818,0.892328,-0.147124,-0.180353,1.119967,0.088867,0.175896,0.530945,0.359935,0.848534,0.513029,0.345382,,
2022-11,1726.447727,1753.5,21409.4,297.711,1936.61192,1962.291311,1778.098852,-0.329139,0.965447,-0.070218,-0.078902,1.19825,0.165976,0.185366,0.572358,0.43252,0.866667,0.552846,0.332315,,
2022-12,1796.741667,1813.75,21293.1,296.797,2021.669603,1953.079383,1785.739033,-0.21446,1.04907,0.014631,0.036814,1.287681,0.25066,0.212662,0.646104,0.496753,0.87987,0.586039,0.336513,,
2023-01,1898.628571,1923.9,21274.0,299.17,2119.366276,1951.56585,1793.412042,-0.070688,1.140882,0.135802,0.181886,1.385585,0.371335,0.264182,0.737439,0.591572,0.897893,0.648298,0.357007,,
2023-02,1854.54,1824.6,21240.2,300.84,2058.660225,1948.886998,1801.118021,-0.127551,1.084344,0.069624,0.123043,1.320374,0.303361,0.242718,0.703883,0.553398,0.883495,0.624595,0.393614,,
2023-03,1912.730435,1979.7,20942.3,301.836,2116.24907,1925.251425,1808.857111,-0.016772,1.138019,0.133002,0.232868,1.376224,0.365855,0.295638,0.770598,0.626817,0.894992,0.646204,0.364768,,
2023-04,2000.416667,1982.55,20758.3,303.363,2202.124671,1910.629909,1816.629454,0.118042,1.215404,0.229559,0.367145,1.457651,0.461354,0.356452,0.824194,0.693548,0.920968,0.698387,0.331658,,
2023-05,1990.2175,1964.4,20829.6,304.127,2185.393321,1916.297832,1824.435194,0.097289,1.200566,0.20717,0.344339,1.43778,0.436732,0.342995,0.818035,0.681159,0.914654,0.687601,0.320969,,
2023-06,1942.9,1912.25,20798.9,305.109,2126.568999,1913.85769,1832.274474,0.038713,1.147483,0.139641,0.282695,1.376282,0.366821,0.321543,0.799035,0.652733,0.895498,0.646302,0.296924,,
2023-07,1948.854762,1970.65,20792.2,305.691,2129.025537,1913.325086,1840.147438,0.047295,1.149729,0.136717,0.289758,1.375541,0.362332,0.329053,0.808989,0.656501,0.897271,0.645265,,,
2023-08,1920.025,1942.3,20782.0,307.026,2088.410066,1912.514211,1848.054231,0.010075,1.112257,0.091004,0.250201,1.331488,0.314744,0.310897,0.788462,0.629808,0.883013,0.625,,,
2023-09,1916.959524,1870.5,20753.6,307.789,2079.906907,1910.256195,1855.994998,0.009004,1.104319,0.076985,0.247547,1.319885,0.299363,0.3088,0.7904,0.6272,0.8816,0.6144,,,
2023-10,1913.036364,1996.9,20737.5,307.671,2076.446333,1908.975935,1863.969885,0.005462,1.10108,0.061892,0.242469,1.313468,0.282976,0.306709,0.790735,0.624601,0.880192,0.605431,,,
2023-11,1985.272727,2035.45,20749.7,307.051,2159.204164,1909.946082,1871.979038,0.099429,1.177112,0.139966,0.336978,1.393395,0.360773,0.349282,0.827751,0.684211,0.907496,0.647528,,,
2023-12,2029.291176,2078.4,20779.9,306.746,2209.273624,1912.347259,1880.022606,0.15257,1.221709,0.181991,0.389472,1.438634,0.40173,0.374204,0.842357,0.703822,0.923567,0.676752,,,
2024-01,2034.040909,2053.25,20835.5,308.417,2202.446784,1916.766728,1888.100735,0.152646,1.215688,0.177347,0.387677,1.428588,0.395274,0.373609,0.845787,0.704293,0.920509,0.674086,,,
2024-02,2023.238095,2048.05,20921.7,310.326,2177.272959,1923.615323,1896.213575,0.12979,1.193324,0.154449,0.362632,1.400865,0.370378,0.368254,0.838095,0.695238,0.907937,0.65873,,,
2024-03,2158.0125,2214.35,20965.9,312.332,2307.392744,1927.125525,1904.361274,0.290868,1.306248,0.297847,0.525484,1.520045,0.514004,0.440571,0.866878,0.757528,0.944532,0.732171,,,
2024-04,2335.490476,2307.0,20955.5,313.548,2487.471505,1926.299686,1912.543982,0.495125,1.452446,0.475893,0.731273,1.674298,0.691884,0.55538,0.89557,0.813291,0.977848,0.791139,,,
2024-05,2352.140476,2348.25,21021.7,314.069,2501.049184,1931.555518,1920.76185,0.506381,1.463036,0.482601,0.738891,1.680717,0.695096,0.563981,0.897314,0.815166,0.979463,0.793049,,,
2024-06,2326.3325,2330.9,21070.7,314.175,2472.772789,1935.444336,1929.015029,0.472852,1.440916,0.446108,0.700591,1.651799,0.654506,0.544164,0.891167,0.799685,0.974763,0.785489,,,
2024-07,2395.306522,2426.3,21098.8,314.54,2543.134112,1937.673898,1937.30367,0.544997,1.4955,0.505493,0.77055,1.705749,0.711369,0.577953,0.900787,0.823622,0.985827,0.795276,,,
2024-08,2467.966667,2513.35,21191.9,314.796,2618.147639,1945.057927,1945.627926,0.612034,1.552054,0.566461,0.835139,1.76131,0.769473,0.599057,0.910377,0.83805,0.995283,0.811321,,,
2024-09,2567.12381,2629.95,21275.5,315.301,2718.976884,1951.68472,1953.98795,0.704546,1.62557,0.650079,0.925303,1.834505,0.850152,0.634223,0.913658,0.860283,0.99686,0.825746,,,
2024-10,2690.078261,2734.15,21336.7,315.664,2845.927997,1956.533666,1962.383895,0.818424,1.714348,0.751305,1.036559,1.923225,0.948105,0.663009,0.934169,0.877743,0.998433,0.836991,,,
2024-11,2650.683333,2651.05,21454.8,315.493,2805.770653,1965.885519,1970.815917,0.768245,1.686701,0.705951,0.979442,1.886667,0.8967,0.649452,0.924883,0.87011,0.995305,0.832551,,,
2024-12,2644.066667,2609.1,21487.6,315.605,2797.773646,1968.481571,1979.284169,0.758429,1.681148,0.689785,0.963691,1.87405,0.875263,0.64375,0.921875,0.867188,0.99375,0.823438,,,
2025-01,2709.688636,2812.05,21539.2,317.671,2848.56326,1972.564513,1987.788808,0.816119,1.716148,0.737967,1.017191,1.904687,0.919256,0.659906,0.934477,0.876755,0.99844,0.833073,,,
2025-02,2894.725,2834.55,21607.2,319.082,3029.62625,1977.943102,1996.32999,0.978915,1.836036,0.8851,1.177774,2.024966,1.06326,0.716511,0.954829,0.892523,1.0,0.872274,,,
2025-03,2983.254762,3115.1,21684.1,319.799,3115.281456,1984.022878,2004.907872,1.048461,1.890276,0.946644,1.24173,2.074292,1.11931,0.734059,0.96423,0.903577,1.0,0.884914,,,
2025-04,3207.4825,3302.05,21770.9,320.795,3339.033326,1990.88183,2013.522611,1.225875,2.025216,1.109058,1.41514,2.207915,1.277009,0.773292,0.979814,0.931677,1.0,0.919255,,,
2025-05,3277.99,3277.55,21836.2,321.465,3405.320382,1996.039395,2022.174367,1.275117,2.063459,1.150639,1.456062,2.23803,1.310902,0.779845,0.979845,0.937984,1.0,0.925581,,,
2025-06,3352.002381,3287.45,21942.7,322.561,3470.375833,2004.446544,2030.863297,1.321705,2.100275,1.19361,1.493951,2.266164,1.345849,0.789474,0.979876,0.944272,1.0,0.930341,,,
2025-07,3338.313043,3298.85,22025.5,323.048,3450.992786,2010.978967,2039.589563,1.302822,2.089378,1.173649,1.46479,2.24411,1.31685,0.783617,0.978362,0.939722,0.998454,0.927357,,,
2025-08,3362.9925,3429.15,22092.5,323.976,3466.547125,2016.262419,2048.353324,1.315011,2.098127,1.18098,1.467469,2.242796,1.315691,0.78858,0.978395,0.939815,0.998457,0.927469,,,
2025-09,3665.195455,3825.3,22176.1,324.8,3768.470913,2022.851847,2057.154741,1.527813,2.260593,1.375739,1.673591,2.400585,1.503584,0.836672,0.984592,0.961479,1.0,0.950693,,,
2025-10,4053.276087,4011.5,22249.8,324.461,4171.840855,2028.658144,2065.993976,1.779146,2.458422,1.605259,1.915766,2.591779,1.724114,0.901538,0.990769,0.970769,1.0,0.966154,,,
2025-11,4082.9525,4191.05,22279.8,324.122,4206.780636,2031.02088,2074.871192,1.794906,2.474648,1.612422,1.916693,2.59312,1.718378,0.904762,0.990783,0.970814,1.0,0.966206,,,
